symbol,name,report_year,disclosure_date,pdf_title,pdf_url,buy_date,sell_date,future_return
000045,深纺织Ａ,2024,2025-03-28,2024年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000045&announcementId=1222922190&orgId=gssz0000045&announcementTime=2025-03-28,2025-03-31,2025-06-30,-0.022515
000048,京基智农,2024,2025-03-31,2024年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000048&announcementId=1222944754&orgId=gssz0000048&announcementTime=2025-03-31,2025-04-01,2025-07-01,-0.063487
000049,德赛电池,2024,2025-04-22,2024年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000049&announcementId=1223186230&orgId=gssz0000049&announcementTime=2025-04-22,2025-04-23,2025-07-22,0.130405
000050,深天马Ａ,2024,2025-03-15,2024年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000050&announcementId=1222806950&orgId=gssz0000050&announcementTime=2025-03-15,2025-03-17,2025-06-16,-0.075972
000055,方大集团,2024,2025-04-22,2024年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000055&announcementId=1223185494&orgId=gssz0000055&announcementTime=2025-04-22,2025-04-23,2025-07-22,0.120458
000056,皇庭国际,2024,2025-04-26,2024年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000056&announcementId=1223314535&orgId=gssz0000056&announcementTime=2025-04-26,2025-04-28,2025-07-25,-0.006089
000058,深 赛 格,2024,2025-03-28,2024年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000058&announcementId=1222923589&orgId=gssz0000058&announcementTime=2025-03-28,2025-03-31,2025-06-30,0.029566
000059,华锦股份,2024,2025-04-16,2024年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000059&announcementId=1223099352&orgId=gssz0000059&announcementTime=2025-04-16,2025-04-17,2025-07-16,0.017602
000060,中金岭南,2024,2025-04-15,2024年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000060&announcementId=1223094665&orgId=gssz0000060&announcementTime=2025-04-15,2025-04-16,2025-07-15,0.062443
000061,农 产 品,2024,2025-04-29,2024年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000061&announcementId=1223376199&orgId=gssz0000061&announcementTime=2025-04-29,2025-04-30,2025-07-29,0.02147
000062,深圳华强,2024,2025-03-14,2024年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000062&announcementId=1222788222&orgId=gssz0000062&announcementTime=2025-03-14,2025-03-17,2025-06-16,0.144679
000063,中兴通讯,2024,2025-03-01,2024年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000063&announcementId=1222675749&orgId=gssz0000063&announcementTime=2025-03-01,2025-03-03,2025-05-30,-0.151466
000065,北方国际,2024,2025-04-01,2024年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000065&announcementId=1222975365&orgId=gssz0000065&announcementTime=2025-04-01,2025-04-02,2025-07-02,0.112699
000066,中国长城,2024,2025-04-28,2024年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000066&announcementId=1223304243&orgId=gssz0000066&announcementTime=2025-04-28,2025-04-29,2025-07-28,0.068134
000068,华控赛格,2024,2025-03-15,2024年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000068&announcementId=1222807544&orgId=gssz0000068&announcementTime=2025-03-15,2025-03-17,2025-06-16,-0.087008
000069,华侨城Ａ,2024,2025-03-29,2024年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000069&announcementId=1222949848&orgId=gssz0000069&announcementTime=2025-03-29,2025-03-31,2025-06-30,-0.066385
000078,海王生物,2024,2025-04-29,2024年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000078&announcementId=1223363821&orgId=gssz0000078&announcementTime=2025-04-29,2025-04-30,2025-07-29,0.227768
000070,特发信息,2024,2025-04-22,2024年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000070&announcementId=1223186273&orgId=gssz0000070&announcementTime=2025-04-22,2025-04-23,2025-07-23,0.245455
000089,深圳机场,2024,2025-04-25,2024年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000089&announcementId=1223282164&orgId=gssz0000089&announcementTime=2025-04-25,2025-04-28,2025-07-25,0.069763
000088,盐 田 港,2024,2025-04-24,2024年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000088&announcementId=1223235249&orgId=gssz0000088&announcementTime=2025-04-24,2025-04-25,2025-07-24,0.039477
000090,天健集团,2024,2025-04-22,2024年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000090&announcementId=1223189112&orgId=gssz0000090&announcementTime=2025-04-22,2025-04-23,2025-07-22,-0.024734
000096,广聚能源,2024,2025-04-29,2024年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000096&announcementId=1223376370&orgId=gssz0000096&announcementTime=2025-04-29,2025-04-30,2025-07-29,-0.312704
000099,中信海直,2024,2025-03-18,2024年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000099&announcementId=1222821612&orgId=gssz0000099&announcementTime=2025-03-18,2025-03-19,2025-06-18,-0.172815
000100,TCL科技,2024,2025-04-29,2024年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000100&announcementId=1223379178&orgId=gssz0000100&announcementTime=2025-04-29,2025-04-30,2025-07-29,0.124016
000151,中成股份,2024,2025-04-24,2024年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000151&announcementId=1223238761&orgId=gssz0000151&announcementTime=2025-04-24,2025-04-25,2025-08-05,-0.092209
000153,丰原药业,2024,2025-04-11,2024年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000153&announcementId=1223056025&orgId=gssz0000153&announcementTime=2025-04-11,2025-04-14,2025-07-11,0.181953
000156,华数传媒,2024,2025-03-20,2024年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000156&announcementId=1222845993&orgId=gssz0000156&announcementTime=2025-03-20,2025-03-21,2025-06-20,-0.144995
000155,川能动力,2024,2025-04-28,2024年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000155&announcementId=1223329921&orgId=gssz0000155&announcementTime=2025-04-28,2025-04-29,2025-07-28,-0.012545
000157,中联重科,2024,2025-03-25,2024年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000157&announcementId=1222882571&orgId=gssz0000157&announcementTime=2025-03-25,2025-03-26,2025-06-25,-0.069317
000158,常山北明,2024,2025-04-29,2024年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000158&announcementId=1223380478&orgId=gssz0000158&announcementTime=2025-04-29,2025-04-30,2025-07-29,0.137475
000166,申万宏源,2024,2025-03-29,2024年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000166&announcementId=1222948663&orgId=qsgn0000301&announcementTime=2025-03-29,2025-03-31,2025-06-30,-0.013906
000159,国际实业,2024,2025-03-28,2024年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000159&announcementId=1222926795&orgId=gssz0000159&announcementTime=2025-03-28,2025-03-31,2025-06-30,0.032917
000301,东方盛虹,2024,2025-04-29,2024年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000301&announcementId=1223385370&orgId=gssz0000301&announcementTime=2025-04-29,2025-04-30,2025-07-29,0.036381
000333,美的集团,2024,2025-03-29,2024年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000333&announcementId=1222951181&orgId=9900005965&announcementTime=2025-03-29,2025-03-31,2025-06-30,-0.015735
000338,潍柴动力,2024,2025-03-28,2024年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000338&announcementId=1222927979&orgId=9900002961&announcementTime=2025-03-28,2025-03-31,2025-06-30,-0.055276
000400,许继电气,2024,2025-04-11,2024年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000400&announcementId=1223055724&orgId=gssz0000400&announcementTime=2025-04-11,2025-04-14,2025-07-11,-0.063576
000402,金 融 街,2024,2025-04-29,2024年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000402&announcementId=1223369949&orgId=gssz0000402&announcementTime=2025-04-29,2025-04-30,2025-07-29,0.128675
000401,金隅冀东,2024,2025-03-28,2024年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000401&announcementId=1222928055&orgId=gssz0000401&announcementTime=2025-03-28,2025-03-31,2025-06-30,-0.090668
000403,派林生物,2024,2025-04-24,2024年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000403&announcementId=1223241555&orgId=gssz0000403&announcementTime=2025-04-24,2025-04-25,2025-07-28,0.084157
000404,长虹华意,2024,2025-04-19,2024年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000404&announcementId=1223154247&orgId=gssz0000404&announcementTime=2025-04-19,2025-04-21,2025-07-18,0.09639
000407,胜利股份,2024,2025-03-22,2024年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000407&announcementId=1222867698&orgId=gssz0000407&announcementTime=2025-03-22,2025-03-24,2025-06-23,0.052363
000408,藏格矿业,2024,2025-03-29,2024年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000408&announcementId=1222951087&orgId=gssz0000408&announcementTime=2025-03-29,2025-03-31,2025-06-30,0.198553
000409,云鼎科技,2024,2025-04-09,2024年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000409&announcementId=1223030738&orgId=gssz0000409&announcementTime=2025-04-09,2025-04-10,2025-07-09,0.065188
000410,沈阳机床,2024,2025-04-24,2024年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000410&announcementId=1223237094&orgId=gssz0000410&announcementTime=2025-04-24,2025-04-25,2025-07-24,0.004637
000411,英特集团,2024,2025-04-25,2024年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000411&announcementId=1223264559&orgId=gssz0000411&announcementTime=2025-04-25,2025-04-28,2025-07-25,0.096281
000415,渤海租赁,2024,2025-04-03,2024年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000415&announcementId=1222991576&orgId=gssz0000415&announcementTime=2025-04-03,2025-04-07,2025-07-04,0.15564
000417,合百集团,2024,2025-04-25,2024年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000417&announcementId=1223267674&orgId=gssz0000417&announcementTime=2025-04-25,2025-04-28,2025-07-25,-0.049996
000419,通程控股,2024,2025-04-19,通程控股2024年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000419&announcementId=1223148984&orgId=gssz0000419&announcementTime=2025-04-19,2025-04-21,2025-07-18,-0.029424
000420,吉林化纤,2024,2025-04-25,2024年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000420&announcementId=1223265448&orgId=gssz0000420&announcementTime=2025-04-25,2025-04-28,2025-07-25,0.138683
000421,南京公用,2024,2025-04-11,2024年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000421&announcementId=1223053208&orgId=gssz0000421&announcementTime=2025-04-11,2025-04-14,2025-07-11,0.186523
000422,湖北宜化,2024,2025-04-03,2024年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000422&announcementId=1222991648&orgId=gssz0000422&announcementTime=2025-04-03,2025-04-07,2025-07-04,-0.003579
000423,东阿阿胶,2024,2025-03-18,2024年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000423&announcementId=1222822269&orgId=gssz0000423&announcementTime=2025-03-18,2025-03-19,2025-06-18,-0.087326
000425,徐工机械,2024,2025-04-29,2024年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000425&announcementId=1223367769&orgId=gssz0000425&announcementTime=2025-04-29,2025-04-30,2025-07-29,-0.024869
000426,兴业银锡,2024,2025-04-28,2024年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000426&announcementId=1223317584&orgId=gssz0000426&announcementTime=2025-04-28,2025-04-29,2025-07-28,0.4868
000428,华天酒店,2024,2025-04-23,2024年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000428&announcementId=1223215691&orgId=gssz0000428&announcementTime=2025-04-23,2025-04-24,2025-07-23,-0.008748
000429,粤高速Ａ,2024,2025-03-04,2024年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000429&announcementId=1222693905&orgId=gssz0000429&announcementTime=2025-03-04,2025-03-05,2025-06-04,-0.027939
000430,*ST张股,2024,2025-04-16,2024年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000430&announcementId=1223102184&orgId=gssz0000430&announcementTime=2025-04-16,2025-04-17,2025-07-16,-0.154804
000488,ST晨鸣,2024,2025-04-01,2024年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000488&announcementId=1222975719&orgId=gssz0000488&announcementTime=2025-04-01,2025-04-02,2025-07-02,0.0
000498,山东路桥,2024,2025-04-15,2024年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000498&announcementId=1223096801&orgId=gssz0000498&announcementTime=2025-04-15,2025-04-16,2025-07-15,0.04155
000501,武商集团,2024,2025-03-29,2024年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000501&announcementId=1222948771&orgId=gssz0000501&announcementTime=2025-03-29,2025-03-31,2025-06-30,0.007743
000503,国新健康,2024,2025-04-25,2024年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000503&announcementId=1223269961&orgId=gssz0000503&announcementTime=2025-04-25,2025-04-28,2025-07-25,0.063639
000504,*ST生物,2024,2025-04-29,2024年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000504&announcementId=1223713860&orgId=gssz0000504&announcementTime=2025-04-29,2025-04-30,2025-07-29,0.88024
000505,京粮控股,2024,2025-03-29,2024年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000505&announcementId=1222943403&orgId=gssz0000505&announcementTime=2025-03-29,2025-03-31,2025-06-30,0.04931
000506,招金黄金,2024,2025-04-29,2024年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000506&announcementId=1223379415&orgId=gssz0000506&announcementTime=2025-04-29,2025-04-30,2025-07-30,0.51286
000507,珠海港,2024,2025-04-28,2024年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000507&announcementId=1223314710&orgId=gssz0000507&announcementTime=2025-04-28,2025-04-29,2025-07-28,0.031776
000509,华塑控股,2024,2025-04-28,2024年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000509&announcementId=1223313718&orgId=gssz0000509&announcementTime=2025-04-28,2025-04-29,2025-07-28,0.201331
000513,丽珠集团,2024,2025-03-27,2024年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000513&announcementId=1222910377&orgId=gssz0000513&announcementTime=2025-03-27,2025-03-28,2025-06-27,0.055707
000510,新金路,2024,2025-04-29,2024年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000510&announcementId=1223356634&orgId=gssz0000510&announcementTime=2025-04-29,2025-04-30,2025-07-29,0.019192
000514,渝 开 发,2024,2025-04-24,2024年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000514&announcementId=1223243787&orgId=gssz0000514&announcementTime=2025-04-24,2025-04-25,2025-07-24,0.28364
000516,国际医学,2024,2025-04-23,2024年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000516&announcementId=1223215629&orgId=gssz0000516&announcementTime=2025-04-23,2025-04-24,2025-07-23,0.077072
000517,荣安地产,2024,2025-04-29,2024年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000517&announcementId=1223370405&orgId=gssz0000517&announcementTime=2025-04-29,2025-04-30,2025-07-29,0.070439
000518,*ST四环,2024,2025-04-29,2024年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000518&announcementId=1223383970&orgId=gssz0000518&announcementTime=2025-04-29,2025-04-30,2025-07-29,0.214375
000519,中兵红箭,2024,2025-04-24,2024年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000519&announcementId=1223244188&orgId=gssz0000519&announcementTime=2025-04-24,2025-04-25,2025-07-24,0.334766
000520,凤凰航运,2024,2025-04-29,2024年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000520&announcementId=1223380037&orgId=gssz0000520&announcementTime=2025-04-29,2025-04-30,2025-07-29,0.172879
000521,长虹美菱,2024,2025-04-03,2024年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000521&announcementId=1222990971&orgId=gssz0000521&announcementTime=2025-04-03,2025-04-07,2025-07-04,0.009382
000523,红棉股份,2024,2025-04-01,2024年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000523&announcementId=1222972962&orgId=gssz0000523&announcementTime=2025-04-01,2025-04-02,2025-07-02,-0.020732
000524,岭南控股,2024,2025-03-29,2024年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000524&announcementId=1222947116&orgId=gssz0000524&announcementTime=2025-03-29,2025-03-31,2025-06-30,0.046875
000525,红太阳,2024,2025-04-26,2024年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000525&announcementId=1223329284&orgId=gssz0000525&announcementTime=2025-04-26,2025-04-28,2025-07-28,0.071305
000526,学大教育,2024,2025-04-26,2024年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000526&announcementId=1223328711&orgId=gssz0000526&announcementTime=2025-04-26,2025-04-28,2025-07-25,-0.052596
000528,柳    工,2024,2025-03-29,2024年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000528&announcementId=1222950803&orgId=gssz0000528&announcementTime=2025-03-29,2025-03-31,2025-06-30,-0.167587
000529,广弘控股,2024,2025-04-28,2024年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000529&announcementId=1223311389&orgId=gssz0000529&announcementTime=2025-04-28,2025-04-29,2025-07-28,0.11567
000530,冰山冷热,2024,2025-04-24,2024年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000530&announcementId=1223234968&orgId=gssz0000530&announcementTime=2025-04-24,2025-04-25,2025-07-24,0.303048
000531,穗恒运Ａ,2024,2025-04-09,2024年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000531&announcementId=1223032665&orgId=gssz0000531&announcementTime=2025-04-09,2025-04-10,2025-07-09,0.191585
000532,华金资本,2024,2025-03-27,2024年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000532&announcementId=1222911896&orgId=gssz0000532&announcementTime=2025-03-27,2025-03-28,2025-06-27,-0.025518
000533,顺钠股份,2024,2025-04-16,2024年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000533&announcementId=1223100386&orgId=gssz0000533&announcementTime=2025-04-16,2025-04-17,2025-07-16,0.278097
000534,万泽股份,2024,2025-03-07,2024年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000534&announcementId=1222733484&orgId=gssz0000534&announcementTime=2025-03-07,2025-03-10,2025-06-09,-0.156259
000536,华映科技,2024,2025-04-15,2024年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000536&announcementId=1223095618&orgId=gssz0000536&announcementTime=2025-04-15,2025-04-16,2025-07-15,-0.011292
000537,绿发电力,2024,2025-04-29,2024年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000537&announcementId=1223370179&orgId=gssz0000537&announcementTime=2025-04-29,2025-04-30,2025-07-29,0.046926
000538,云南白药,2024,2025-04-01,2024年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000538&announcementId=1222975584&orgId=gssz0000538&announcementTime=2025-04-01,2025-04-02,2025-07-02,-0.002993
000539,粤电力Ａ,2024,2025-03-29,2024年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000539&announcementId=1222950454&orgId=gssz0000539&announcementTime=2025-03-29,2025-03-31,2025-06-30,0.002219
000543,皖能电力,2024,2025-04-25,2024年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000543&announcementId=1223278946&orgId=gssz0000543&announcementTime=2025-04-25,2025-04-28,2025-07-25,-0.006145
000541,佛山照明,2024,2025-04-25,2024年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000541&announcementId=1223272587&orgId=gssz0000541&announcementTime=2025-04-25,2025-04-28,2025-07-25,0.074039
000544,中原环保,2024,2025-03-22,2024年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000544&announcementId=1222870764&orgId=gssz0000544&announcementTime=2025-03-22,2025-03-24,2025-06-23,-0.045521
000545,金浦钛业,2024,2025-04-29,2024年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000545&announcementId=1223373589&orgId=gssz0000545&announcementTime=2025-04-29,2025-04-30,2025-08-12,0.452563
