symbol,name,report_year,disclosure_date,pdf_title,pdf_url,buy_date,sell_date,future_return
000338,潍柴动力,2021,2022-03-31,2021年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000338&announcementId=1212750799&orgId=9900002961&announcementTime=2022-03-31,2022-04-01,2022-07-04,-0.037166
000400,许继电气,2021,2022-04-26,2021年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000400&announcementId=1213108981&orgId=gssz0000400&announcementTime=2022-04-26,2022-04-27,2022-07-26,0.547175
000401,金隅冀东,2021,2022-03-17,2021年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000401&announcementId=1212592835&orgId=gssz0000401&announcementTime=2022-03-17,2022-03-18,2022-06-20,-0.018519
000402,金 融 街,2021,2022-03-31,2021年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000402&announcementId=1212750976&orgId=gssz0000402&announcementTime=2022-03-31,2022-04-01,2022-07-04,-0.027937
000403,派林生物,2021,2022-04-30,2021年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000403&announcementId=1213258114&orgId=gssz0000403&announcementTime=2022-04-30,2022-05-05,2022-07-29,0.070204
000404,长虹华意,2021,2022-03-30,2021年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000404&announcementId=1212725753&orgId=gssz0000404&announcementTime=2022-03-30,2022-03-31,2022-07-01,0.188162
000407,胜利股份,2021,2022-03-19,2021年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000407&announcementId=1212625615&orgId=gssz0000407&announcementTime=2022-03-19,2022-03-21,2022-06-21,-0.060627
000408,藏格矿业,2021,2022-03-11,2021年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000408&announcementId=1212540184&orgId=gssz0000408&announcementTime=2022-03-11,2022-03-14,2022-06-14,-0.025305
000409,云鼎科技,2021,2022-03-25,2021年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000409&announcementId=1212671962&orgId=gssz0000409&announcementTime=2022-03-25,2022-03-28,2022-06-28,-0.122093
000411,英特集团,2021,2022-04-20,2021年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000411&announcementId=1212973555&orgId=gssz0000411&announcementTime=2022-04-20,2022-04-21,2022-08-03,-0.084838
000410,沈阳机床,2021,2022-04-16,2021年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000410&announcementId=1212943999&orgId=gssz0000410&announcementTime=2022-04-16,2022-04-19,2022-07-18,0.16091
000417,合百集团,2021,2022-04-09,2021年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000417&announcementId=1212854934&orgId=gssz0000417&announcementTime=2022-04-09,2022-04-11,2022-07-08,-0.028065
000415,渤海租赁,2021,2022-04-30,2021年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000415&announcementId=1213265873&orgId=gssz0000415&announcementTime=2022-04-30,2022-05-05,2022-07-29,0.059058
000419,通程控股,2021,2022-04-23,2021年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000419&announcementId=1213053771&orgId=gssz0000419&announcementTime=2022-04-23,2022-04-25,2022-07-22,-0.001923
000420,吉林化纤,2021,2022-05-28,2021年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000420&announcementId=1213526742&orgId=gssz0000420&announcementTime=2022-05-28,2022-05-30,2022-08-23,0.297594
000421,南京公用,2021,2022-04-15,2021年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000421&announcementId=1212918166&orgId=gssz0000421&announcementTime=2022-04-15,2022-04-18,2022-07-15,-0.06412
000422,湖北宜化,2021,2022-04-09,2021年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000422&announcementId=1212858037&orgId=gssz0000422&announcementTime=2022-04-09,2022-04-11,2022-07-08,-0.121672
000425,徐工机械,2021,2022-04-19,2021年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000425&announcementId=1212958957&orgId=gssz0000425&announcementTime=2022-04-19,2022-04-20,2022-07-20,0.02988
000423,东阿阿胶,2021,2022-03-26,2021年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000423&announcementId=1212685160&orgId=gssz0000423&announcementTime=2022-03-26,2022-03-28,2022-06-28,0.076425
000426,兴业银锡,2021,2022-04-30,2021年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000426&announcementId=1213259982&orgId=gssz0000426&announcementTime=2022-04-30,2022-05-05,2022-07-29,0.166091
000428,华天酒店,2021,2022-04-15,2021年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000428&announcementId=1212923157&orgId=gssz0000428&announcementTime=2022-04-15,2022-04-18,2022-07-15,0.004524
000430,*ST张股,2021,2022-04-25,2021年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000430&announcementId=1213048969&orgId=gssz0000430&announcementTime=2022-04-25,2022-04-26,2022-07-25,0.180737
000429,粤高速Ａ,2021,2022-03-16,2021年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000429&announcementId=1212581224&orgId=gssz0000429&announcementTime=2022-03-16,2022-03-17,2022-06-17,0.103976
000488,ST晨鸣,2021,2022-03-31,2021年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000488&announcementId=1212748493&orgId=gssz0000488&announcementTime=2022-03-31,2022-04-01,2022-07-04,-0.116388
000498,山东路桥,2021,2022-04-26,2021年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000498&announcementId=1213116566&orgId=gssz0000498&announcementTime=2022-04-26,2022-04-27,2022-07-26,0.055342
000501,武商集团,2021,2022-03-31,2021年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000501&announcementId=1212744289&orgId=gssz0000501&announcementTime=2022-03-31,2022-04-01,2022-07-04,0.086264
000503,国新健康,2021,2022-04-30,2021年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000503&announcementId=1213263840&orgId=gssz0000503&announcementTime=2022-04-30,2022-05-05,2022-07-29,0.155221
000504,*ST生物,2021,2022-04-30,2021年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000504&announcementId=1213260126&orgId=gssz0000504&announcementTime=2022-04-30,2022-05-05,2022-07-29,0.237908
000505,京粮控股,2021,2022-03-31,2021年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000505&announcementId=1212747618&orgId=gssz0000505&announcementTime=2022-03-31,2022-04-01,2022-07-04,-0.230434
000506,招金黄金,2021,2022-04-29,2021年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000506&announcementId=1213217688&orgId=gssz0000506&announcementTime=2022-04-29,2022-05-05,2022-07-29,0.252903
000507,珠海港,2021,2022-04-27,2021年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000507&announcementId=1213142101&orgId=gssz0000507&announcementTime=2022-04-27,2022-04-28,2022-07-27,0.117332
000510,新金路,2021,2022-04-27,2021年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000510&announcementId=1213132660&orgId=gssz0000510&announcementTime=2022-04-27,2022-04-28,2022-07-27,0.106337
000513,丽珠集团,2021,2022-03-29,2021年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000513&announcementId=1212709566&orgId=gssz0000513&announcementTime=2022-03-29,2022-03-30,2022-06-30,-0.034466
000514,渝 开 发,2021,2022-03-26,2021年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000514&announcementId=1212688336&orgId=gssz0000514&announcementTime=2022-03-26,2022-03-28,2022-06-28,0.092831
000516,国际医学,2021,2022-04-28,2021年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000516&announcementId=1213174362&orgId=gssz0000516&announcementTime=2022-04-28,2022-04-29,2022-07-28,0.383825
000517,荣安地产,2021,2022-04-30,2021年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000517&announcementId=1213248505&orgId=gssz0000517&announcementTime=2022-04-30,2022-05-05,2022-07-29,0.018916
000519,中兵红箭,2021,2022-04-19,2021年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000519&announcementId=1212965056&orgId=gssz0000519&announcementTime=2022-04-19,2022-04-20,2022-07-19,0.436396
000518,*ST四环,2021,2022-04-28,2021年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000518&announcementId=1213161824&orgId=gssz0000518&announcementTime=2022-04-28,2022-04-29,2022-07-28,0.128292
000521,长虹美菱,2021,2022-03-31,2021年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000521&announcementId=1212751378&orgId=gssz0000521&announcementTime=2022-03-31,2022-04-01,2022-07-04,0.074512
000520,凤凰航运,2021,2022-03-18,2021年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000520&announcementId=1212607284&orgId=gssz0000520&announcementTime=2022-03-18,2022-03-21,2022-06-21,-0.127981
000524,岭南控股,2021,2022-03-22,2021年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000524&announcementId=1212635054&orgId=gssz0000524&announcementTime=2022-03-22,2022-03-23,2022-06-23,-0.175332
000523,红棉股份,2021,2022-04-30,2021年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000523&announcementId=1213267587&orgId=gssz0000523&announcementTime=2022-04-30,2022-05-05,2022-08-01,0.2
000526,学大教育,2021,2022-04-26,2021年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000526&announcementId=1213118659&orgId=gssz0000526&announcementTime=2022-04-26,2022-04-27,2022-07-26,-0.069065
000525,红太阳,2021,2022-04-30,2021年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000525&announcementId=1213264698&orgId=gssz0000525&announcementTime=2022-04-30,2022-05-05,2022-07-29,0.382189
000529,广弘控股,2021,2022-04-28,2021年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000529&announcementId=1213168682&orgId=gssz0000529&announcementTime=2022-04-28,2022-04-29,2022-07-28,0.146588
000528,柳    工,2021,2022-03-31,2021年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000528&announcementId=1212752303&orgId=gssz0000528&announcementTime=2022-03-31,2022-04-01,2022-07-04,0.037151
000531,穗恒运Ａ,2021,2022-04-09,2021年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000531&announcementId=1212857318&orgId=gssz0000531&announcementTime=2022-04-09,2022-04-11,2022-07-08,0.113895
000530,冰山冷热,2021,2022-04-23,2021年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000530&announcementId=1213060612&orgId=gssz0000530&announcementTime=2022-04-23,2022-04-25,2022-07-22,0.349622
000533,顺钠股份,2021,2022-03-29,2021年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000533&announcementId=1212709241&orgId=gssz0000533&announcementTime=2022-03-29,2022-03-30,2022-06-30,0.011097
000532,华金资本,2021,2022-03-24,2021年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000532&announcementId=1212651672&orgId=gssz0000532&announcementTime=2022-03-24,2022-03-25,2022-06-27,0.040616
000534,万泽股份,2021,2022-03-28,2021年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000534&announcementId=1212686761&orgId=gssz0000534&announcementTime=2022-03-28,2022-03-29,2022-06-29,0.018543
000536,华映科技,2021,2022-04-29,2021年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000536&announcementId=1213217958&orgId=gssz0000536&announcementTime=2022-04-29,2022-05-05,2022-07-29,0.149701
000537,绿发电力,2021,2022-04-29,2021年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000537&announcementId=1213204162&orgId=gssz0000537&announcementTime=2022-04-29,2022-05-05,2022-07-29,0.187387
000538,云南白药,2021,2022-03-26,2021年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000538&announcementId=1212688576&orgId=gssz0000538&announcementTime=2022-03-26,2022-03-28,2022-06-28,0.059039
000539,粤电力Ａ,2021,2022-04-22,2021年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000539&announcementId=1213021056&orgId=gssz0000539&announcementTime=2022-04-22,2022-04-25,2022-07-22,-0.022888
000541,佛山照明,2021,2022-04-01,2021年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000541&announcementId=1212769001&orgId=gssz0000541&announcementTime=2022-04-01,2022-04-06,2022-07-05,0.015878
000543,皖能电力,2021,2022-04-28,2021年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000543&announcementId=1213168347&orgId=gssz0000543&announcementTime=2022-04-28,2022-04-29,2022-07-28,0.240275
000544,中原环保,2021,2022-03-26,2021年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000544&announcementId=1212684437&orgId=gssz0000544&announcementTime=2022-03-26,2022-03-28,2022-06-28,-0.033718
000545,金浦钛业,2021,2022-04-29,2021年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000545&announcementId=1213204723&orgId=gssz0000545&announcementTime=2022-04-29,2022-05-05,2022-07-29,0.430789
000546,金圆股份,2021,2022-03-30,2021年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000546&announcementId=1212730577&orgId=gssz0000546&announcementTime=2022-03-30,2022-03-31,2022-07-07,0.372528
