symbol,name,report_year,disclosure_date,pdf_title,pdf_url,buy_date,sell_date,future_return
600281,华阳新材,2023,2024-04-20,华阳新材2023年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600281&announcementId=1219693947&orgId=gssh0600281&announcementTime=2024-04-20,2024-04-22,2024-07-19,-0.133681
600282,南钢股份,2023,2024-03-09,南京钢铁股份有限公司2023年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600282&announcementId=1219266240&orgId=gssh0600282&announcementTime=2024-03-09,2024-03-11,2024-06-11,0.143525
600283,钱江水利,2023,2024-04-12,钱江水利开发股份有限公司2023年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600283&announcementId=1219581955&orgId=gssh0600283&announcementTime=2024-04-12,2024-04-15,2024-07-12,-0.066604
600284,浦东建设,2023,2024-03-30,浦东建设2023年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600284&announcementId=1219468962&orgId=gssh0600284&announcementTime=2024-03-30,2024-04-01,2024-07-02,-0.054127
600285,羚锐制药,2023,2024-04-26,羚锐制药2023年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600285&announcementId=1219832522&orgId=gssh0600285&announcementTime=2024-04-26,2024-04-29,2024-07-26,-0.138983
600288,大恒科技,2023,2024-03-29,大恒新纪元科技股份有限公司2023年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600288&announcementId=1219443877&orgId=gssh0600288&announcementTime=2024-03-29,2024-04-01,2024-07-02,-0.2633
600287,苏豪时尚,2023,2024-04-30,江苏舜天2023年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600287&announcementId=1219922110&orgId=gssh0600287&announcementTime=2024-04-30,2024-05-06,2024-07-31,-0.376618
600289,ST信通,2023,2024-04-30,亿阳信通2023年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600289&announcementId=1219926940&orgId=gssh0600289&announcementTime=2024-04-30,2024-05-06,2024-07-30,-0.086914
600292,电投水电,2023,2024-03-30,远达环保2023年年度报告（全文）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600292&announcementId=1219464247&orgId=gssh0600292&announcementTime=2024-03-30,2024-04-01,2024-07-02,-0.092922
600293,三峡新材,2023,2024-04-25,2023年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600293&announcementId=1219802773&orgId=gssh0600293&announcementTime=2024-04-25,2024-04-26,2024-07-25,-0.110988
600295,鄂尔多斯,2023,2024-04-16,内蒙古鄂尔多斯资源股份有限公司2023年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600295&announcementId=1219617757&orgId=gssh0600295&announcementTime=2024-04-16,2024-04-17,2024-07-16,-0.180597
600298,安琪酵母,2023,2024-03-19,安琪酵母股份有限公司2023年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600298&announcementId=1219331681&orgId=gssh0600298&announcementTime=2024-03-19,2024-03-20,2024-06-20,-0.032657
600299,安迪苏,2023,2024-03-29,安迪苏2023年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600299&announcementId=1219453329&orgId=gssh0600299&announcementTime=2024-03-29,2024-04-01,2024-07-02,0.121631
600300,维维股份,2023,2024-03-16,维维股份2023年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600300&announcementId=1219314438&orgId=gssh0600300&announcementTime=2024-03-16,2024-03-18,2024-06-18,-0.138376
600301,华锡有色,2023,2024-04-25,广西华锡有色金属股份有限公司2023年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600301&announcementId=1219793716&orgId=gssh0600301&announcementTime=2024-04-25,2024-04-26,2024-07-25,0.000344
600302,标准股份,2023,2024-04-18,标准股份2023年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600302&announcementId=1219646140&orgId=gssh0600302&announcementTime=2024-04-18,2024-04-19,2024-07-18,-0.155498
600303,曙光股份,2023,2024-04-26,ST曙光2023年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600303&announcementId=1219843492&orgId=gssh0600303&announcementTime=2024-04-26,2024-04-29,2024-07-26,-0.285891
600305,恒顺醋业,2023,2024-04-30,江苏恒顺醋业股份有限公司2023年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600305&announcementId=1219914923&orgId=gssh0600305&announcementTime=2024-04-30,2024-05-06,2024-07-30,-0.134489
600307,酒钢宏兴,2023,2024-04-30,酒钢宏兴2023年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600307&announcementId=1219904851&orgId=gssh0600307&announcementTime=2024-04-30,2024-05-06,2024-07-30,-0.119929
600308,华泰股份,2023,2024-04-20,华泰股份2023年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600308&announcementId=1219694052&orgId=gssh0600308&announcementTime=2024-04-20,2024-04-22,2024-07-19,-0.086298
600309,万华化学,2023,2024-03-19,万华化学2023年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600309&announcementId=1219331064&orgId=gssh0600309&announcementTime=2024-03-19,2024-03-20,2024-06-20,0.095322
600312,平高电气,2023,2024-04-11,河南平高电气股份有限公司2023年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600312&announcementId=1219567393&orgId=gssh0600312&announcementTime=2024-04-11,2024-04-12,2024-07-11,0.381778
600310,广西能源,2023,2024-03-28,广西能源股份有限公司2023年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600310&announcementId=1219426855&orgId=gssh0600310&announcementTime=2024-03-28,2024-03-29,2024-07-01,0.110347
600313,农发种业,2023,2024-04-19,中农发种业集团股份有限公司2023年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600313&announcementId=1219664113&orgId=gssh0600313&announcementTime=2024-04-19,2024-04-22,2024-07-19,-0.17234
600315,上海家化,2023,2024-03-16,上海家化2023年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600315&announcementId=1219311336&orgId=gssh0600315&announcementTime=2024-03-16,2024-03-18,2024-06-18,0.002654
600316,洪都航空,2023,2024-03-16,江西洪都航空工业股份有限公司2023年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600316&announcementId=1219314000&orgId=gssh0600316&announcementTime=2024-03-16,2024-03-18,2024-06-18,-0.026221
600318,新力金融,2023,2024-03-22,安徽新力金融股份有限公司2023年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600318&announcementId=1219375663&orgId=gssh0600318&announcementTime=2024-03-22,2024-03-25,2024-06-25,-0.127089
600320,振华重工,2023,2024-03-29,振华重工2023年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600320&announcementId=1219453369&orgId=gssh0600320&announcementTime=2024-03-29,2024-04-01,2024-07-02,0.017675
600319,亚星化学,2023,2024-04-09,潍坊亚星化学股份有限公司2023年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600319&announcementId=1219537400&orgId=gssh0600319&announcementTime=2024-04-09,2024-04-10,2024-07-09,-0.350136
600322,津投城开,2023,2024-04-30,津投城开2023年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600322&announcementId=1219904922&orgId=gssh0600322&announcementTime=2024-04-30,2024-05-06,2024-07-30,-0.289931
600323,瀚蓝环境,2023,2024-04-12,瀚蓝环境股份有限公司2023年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600323&announcementId=1219580559&orgId=gssh0600323&announcementTime=2024-04-12,2024-04-15,2024-07-12,0.307342
600325,华发股份,2023,2024-04-27,华发股份2023年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600325&announcementId=1219875404&orgId=gssh0600325&announcementTime=2024-04-27,2024-04-29,2024-07-26,-0.0177
600326,西藏天路,2023,2024-04-24,西藏天路2023年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600326&announcementId=1219772111&orgId=gssh0600326&announcementTime=2024-04-24,2024-04-25,2024-07-24,0.242062
